postcodes,town,latitude,longitude,region,country_iso,uk_region
2854,Bassecourt,47.3278303,7.2224566,JU,ch,
2855,Glovelier,47.3345052,7.2047156,JU,ch,
2855,Glovelier,47.31925,7.15469,JU,ch,
2856,Boécourt,47.3549499,7.2108046,JU,ch,
2857,Montavon,47.3730803,7.2357007,JU,ch,
2863,Undervelier,47.3050936,7.2218107,JU,ch,
2864,Soulce,47.3036769,7.2699252,JU,ch,
2873,Saulcy,47.308024,7.1752571,JU,ch,
2882,St-Ursanne,47.3642815,7.1542802,JU,ch,
2883,Montmelon,47.3781657,7.2111856,JU,ch,
2883,Montmelon,47.3851331,7.2192217,JU,ch,
2883,Montmelon,47.3546586,7.1819354,JU,ch,
2884,Montenol,47.3514828,7.1495837,JU,ch,
2885,Epauvillers,47.3348637,7.1151173,JU,ch,
2886,Epiquerez,47.3285871,7.0564205,JU,ch,
2886,Epiquerez,47.32545,7.07007,JU,ch,
2887,Soubey,47.3085725,7.0482648,JU,ch,
2888,Seleute,47.3667989,7.1125733,JU,ch,
2889,Ocourt,47.3491376,7.0532937,JU,ch,
2889,Ocourt,47.3518599,7.0777743,JU,ch,
2900,Porrentruy,47.416647,7.0765657,JU,ch,
2900,Porrentruy 1,47.4101077,7.0511892,JU,ch,
2900,Porrentruy 2,47.416925,7.07275,JU,ch,
2902,Fontenais,47.4001963,7.0771849,JU,ch,
2903,Villars-sur-Fontenais,47.3830538,7.0758704,JU,ch,
2904,Bressaucourt,47.3875532,7.0366039,JU,ch,
2905,Courtedoux,47.4091952,7.0421663,JU,ch,
2906,Chevenez,47.3915866,6.9988494,JU,ch,
2907,Rocourt,47.3904377,6.957167,JU,ch,
2908,Grandfontaine,47.3906667,6.9387278,JU,ch,
2912,Réclère,47.3755288,6.9230349,JU,ch,
2912,Roche-d'Or,47.3674286,6.9554074,JU,ch,
2914,Damvant,47.37246,6.89688,JU,ch,
2915,Bure,47.44242,7.00681,JU,ch,
2916,Fahy,47.4180013,6.9502285,JU,ch,
2922,Courchavon,47.441062,7.055765,JU,ch,
2923,Courtemaîche,47.4595353,7.0474127,JU,ch,
2923,Courtemaîche,47.470814,7.0467544,JU,ch,
2924,Montignez,47.4872574,7.0589961,JU,ch,
2925,Buix,47.4801644,7.0309288,JU,ch,
2926,Boncourt,47.4960637,7.0157468,JU,ch,
2932,Coeuve,47.4524094,7.0998247,JU,ch,
2933,Damphreux,47.4762126,7.1027456,JU,ch,
2933,Lugnez,47.4843773,7.098556,JU,ch,
2935,Beurnevésin,47.4928252,7.1365267,JU,ch,
2942,Alle,47.4260575,7.1278409,JU,ch,
2943,Vendlincourt,47.4511089,7.1472475,JU,ch,
2944,Bonfol,47.4770783,7.1515189,JU,ch,
2946,Miécourt,47.42751,7.17372,JU,ch,
2946,Miécourt,47.4259863,7.1861147,JU,ch,
2947,Charmoille,47.4230647,7.2039915,JU,ch,
2947,Charmoille,47.4239582,7.1906849,JU,ch,
2950,Courgenay,47.4031793,7.1268158,JU,ch,
2950,Courtemautruy,47.3946273,7.138337,JU,ch,
2952,Cornol,47.4070106,7.1617073,JU,ch,
2953,Fregiécourt,47.4125399,7.1976976,JU,ch,
2953,Pleujouse,47.4112455,7.2074577,JU,ch,
2954,Asuel,47.3970345,7.2066729,JU,ch,
3000,Bern,46.9472221,7.4512025,BE,ch,
3001,Bern,46.9476349,7.4404326,BE,ch,
3002,Bern PostFinance,46.9607689,7.454043,BE,ch,
3003,Bern,46.9465427,7.4442543,BE,ch,
3003,Bern 3 Nationalrat,46.7950964,7.6035987,BE,ch,
3003,Bern 3 Ständerat,46.7950964,7.6035987,BE,ch,
3004,Bern,46.972546,7.447105,BE,ch,
3005,Bern,46.940366,7.4489326,BE,ch,
3006,Bern,46.9462427,7.4710474,BE,ch,
3007,Bern,46.9363205,7.4361235,BE,ch,
3008,Bern,46.942621,7.4142776,BE,ch,
3010,Bern,46.947734,7.424789,BE,ch,
3011,Bern,46.949235,7.4439108,BE,ch,
3012,Bern,46.9588575,7.4273286,BE,ch,
3013,Bern,46.9551403,7.4469272,BE,ch,
3014,Bern,46.9639862,7.4610073,BE,ch,
3015,Bern,46.939204,7.4853647,BE,ch,
3018,Bern,46.9400266,7.3903332,BE,ch,
3018,Bern,46.939592,7.3726262,BE,ch,
3019,Bern,46.9361276,7.3538101,BE,ch,
3019,Bern,46.9313615,7.337929,BE,ch,
3020,Bern,46.9509026,7.3377473,BE,ch,
3024,Bern,46.7950964,7.6035987,BE,ch,
3027,Bern,46.947301,7.389627,BE,ch,
3027,Bern,46.95018,7.36588,BE,ch,
3029,Bern,46.7950964,7.6035987,BE,ch,
3030,Bern,46.7950964,7.6035987,BE,ch,
3032,Hinterkappelen,46.96246,7.38349,BE,ch,
3032,Hinterkappelen,46.9678052,7.3774817,BE,ch,
3033,Wohlen b. Bern,46.9738328,7.3398984,BE,ch,
3033,Wohlen b. Bern,46.9736918,7.3489572,BE,ch,
3034,Murzelen,46.98174,7.31467,BE,ch,
3035,Frieswil,46.9943922,7.2926684,BE,ch,
3036,Detligen,47.0017758,7.2725302,BE,ch,
3036,Detligen,46.99065,7.27146,BE,ch,
3036,Detligen,46.9869937,7.2575255,BE,ch,
3036,Detligen,46.9988114,7.2594663,BE,ch,
3037,Herrenschwanden,46.9782263,7.4177845,BE,ch,
3037,Herrenschwanden,46.9724169,7.4287449,BE,ch,
3037,Herrenschwanden,46.9756335,7.4233315,BE,ch,
3038,Kirchlindach,47.00161,7.39578,BE,ch,
3038,Kirchlindach,46.9987802,7.4142351,BE,ch,
3038,Kirchlindach,47.0036588,7.4268587,BE,ch,
3039,Bern PF Operations Center,46.7950964,7.6035987,BE,ch,
3040,Bern,46.7950964,7.6035987,BE,ch,
3041,Bern UBS,46.7950964,7.6035987,BE,ch,
3042,Ortschwaben,46.9903878,7.4008972,BE,ch,
3043,Uettligen,46.9899038,7.3505046,BE,ch,
3043,Uettligen,46.9872635,7.3856989,BE,ch,
3044,Innerberg,46.9961738,7.306362,BE,ch,
3045,Meikirch,47.01552,7.37527,BE,ch,
3045,Meikirch,47.0113851,7.3704674,BE,ch,
3045,Meikirch,46.9995677,7.3809676,BE,ch,
3046,Wahlendorf,47.00402,7.33659,BE,ch,
3047,Bremgarten b. Bern,46.9802762,7.435869,BE,ch,
3047,Bremgarten b. Bern,46.9716461,7.4379454,BE,ch,
3048,Worblaufen,46.9773311,7.4651852,BE,ch,
3049,Säriswil,46.9920371,7.3360253,BE,ch,
3050,Bern Swisscom,46.7950964,7.6035987,BE,ch,
3052,Zollikofen,46.99207,7.44876,BE,ch,
3052,Zollikofen,46.9881081,7.4632764,BE,ch,
3052,Zollikofen,46.9828035,7.4569871,BE,ch,
3052,Zollikofen,46.9982563,7.4513399,BE,ch,
3053,Deisswil b. Münchenbuchsee,47.0217671,7.4503293,BE,ch,
3053,Diemerswil,47.01946,7.4280154,BE,ch,
3053,Münchenbuchsee,47.021641,7.4618211,BE,ch,
3053,Lätti,47.0392518,7.4307744,BE,ch,
3053,Münchenbuchsee,47.021621,7.450367,BE,ch,
3053,Wiggiswil,47.0304454,7.4689046,BE,ch,
3054,Schüpfen,47.0451441,7.3608755,BE,ch,
3054,Schüpfen,47.0219531,7.3728392,BE,ch,
3054,Schüpfen,47.03333,7.3453,BE,ch,
3054,Schüpfen,47.030614,7.3754562,BE,ch,
3054,Schüpfen,47.0375606,7.4085144,BE,ch,
3054,Schüpfen,47.04035,7.34843,BE,ch,
3063,Ittigen,46.97174,7.47205,BE,ch,
3063,Ittigen,46.9824346,7.4776246,BE,ch,
3063,Ittigen,46.9793662,7.4800745,BE,ch,
3063,Ittigen,46.9748083,7.4772588,BE,ch,
3065,Bolligen,46.9740951,7.5182104,BE,ch,
3065,Bolligen,46.9831271,7.5043053,BE,ch,
3065,Bolligen Dorf,46.9831271,7.5043053,BE,ch,
3065,Bolligen,46.9740749,7.5076694,BE,ch,
3065,Bolligen,46.9939953,7.5248694,BE,ch,
3065,Bolligen,46.9840053,7.4979777,BE,ch,
3066,Stettlen,46.957211,7.5142,BE,ch,
3066,Stettlen,46.9671949,7.530542,BE,ch,
3066,Stettlen,46.9583702,7.5251633,BE,ch,
3067,Boll,46.95323,7.54861,BE,ch,
3067,Boll,46.983165,7.5547573,BE,ch,
3067,Boll,46.9574,7.54175,BE,ch,
3067,Boll,46.951277,7.5429887,BE,ch,
3068,Utzigen,46.9518857,7.575008,BE,ch,
3068,Utzigen,46.9733542,7.5783283,BE,ch,
3071,Ostermundigen KATA,46.9622285,7.4796062,BE,ch,
3072,Ostermundigen,46.9577083,7.4873069,BE,ch,
3072,Ostermundigen 1,46.955955,7.483105,BE,ch,
3072,Ostermundigen,47.4261885,9.2232441,BE,ch,
3073,Gümligen,46.93262,7.51048,BE,ch,
3073,Gümligen,46.9393887,7.4925652,BE,ch,
3074,Muri b. Bern,46.9297063,7.4866868,BE,ch,
3075,Rüfenacht BE,46.9276617,7.54351,BE,ch,
3075,Rüfenacht BE,46.9247033,7.5388802,BE,ch,
3075,Vielbringen b. Worb,46.916305,7.549772,BE,ch,
3076,Worb,46.945165,7.583452,BE,ch,
3076,Worb,46.9422147,7.536623,BE,ch,
3076,Worb,46.93506,7.57382,BE,ch,
3076,Worb,46.9305584,7.5610353,BE,ch,
3077,Enggistein,46.93211,7.59689,BE,ch,
3078,Richigen,46.9179338,7.5822028,BE,ch,
3082,Schlosswil,46.91758,7.61259,BE,ch,
3082,Schlosswil,46.9095388,7.6086403,BE,ch,
3083,Trimstein,46.9041563,7.5771922,BE,ch,
3084,Wabern,46.9172619,7.4437906,BE,ch,
3084,Wabern,46.925596,7.4509358,BE,ch,
3085,Wabern 2 x Weihnachten,47.5441153,9.1460192,BE,ch,
3086,Englisberg,46.8977494,7.4688406,BE,ch,
3086,Englisberg,46.8953145,7.4552229,BE,ch,
3086,Zimmerwald,46.8835199,7.460445,BE,ch,
3087,Niedermuhlern,46.8614201,7.465354,BE,ch,
3088,Oberbütschel,46.8379571,7.4631732,BE,ch,
3088,Rüeggisberg,46.8304487,7.452386,BE,ch,
3089,Hinterfultigen,46.83845,7.40028,BE,ch,
3089,Hinterfultigen,46.8377261,7.4252778,BE,ch,
3095,Spiegel b. Bern,46.9254315,7.4347431,BE,ch,
3096,Oberbalm,46.8737526,7.4029961,BE,ch,
3097,Liebefeld,46.9313554,7.4186774,BE,ch,
3098,Köniz,46.910874,7.4148002,BE,ch,
3098,Schliern b. Köniz,46.91008,7.4150876,BE,ch,
3099,Rüti b. Riggisberg,46.78173,7.45441,BE,ch,
3110,Münsingen,46.8746813,7.5627528,BE,ch,
3111,Tägertschi,46.8756333,7.585386,BE,ch,
3112,Allmendingen b. Bern,46.916256,7.5189967,BE,ch,
3113,Rubigen,46.9090845,7.5566949,BE,ch,
3113,Rubigen,46.8999997,7.5432453,BE,ch,
3114,Wichtrach,46.84971,7.57598,BE,ch,
3115,Gerzensee,46.8388568,7.5444555,BE,ch,
3116,Kirchdorf BE,46.8206819,7.5480086,BE,ch,
3116,Mühledorf BE,46.8289638,7.5388589,BE,ch,
3116,Noflen BE,46.8075487,7.5421557,BE,ch,
3122,Kehrsatz,46.9104003,7.4711496,BE,ch,
3123,Belp,46.895252,7.5046294,BE,ch,
3123,Belp,46.895252,7.5046294,BE,ch,
3124,Belpberg,46.8685813,7.5215215,BE,ch,
3125,Toffen,46.8589438,7.4909549,BE,ch,
3126,Gelterfingen,46.841423,7.5165462,BE,ch,
3126,Kaufdorf,46.8380493,7.4988722,BE,ch,
3127,Lohnstorf,46.8075212,7.5094958,BE,ch,
3127,Mühlethurnen,46.8133458,7.5075323,BE,ch,
3128,Kirchenthurnen,46.8235991,7.5018166,BE,ch,
3128,Rümligen,46.8274316,7.4984666,BE,ch,
3132,Riggisberg,46.8318996,7.4779937,BE,ch,
3132,Riggisberg,46.8101394,7.4783583,BE,ch,
3144,Gasel,46.9008581,7.4008937,BE,ch,
3144,Gasel,46.899093,7.387367,BE,ch,
3145,Niederscherli,46.883334,7.383338,BE,ch,
3145,Niederscherli,46.891451,7.368498,BE,ch,
3145,Niederscherli,46.88327,7.4175,BE,ch,
3147,Mittelhäusern,46.8764694,7.3681121,BE,ch,
3148,Lanzenhäusern,46.8564254,7.3621709,BE,ch,
3148,Lanzenhäusern,46.8433029,7.348116,BE,ch,
3150,Schwarzenburg,46.816667,7.333333,BE,ch,
3150,Schwarzenburg,46.8091666,7.3298995,BE,ch,
3152,Mamishaus,46.809543,7.3791531,BE,ch,
3153,Rüschegg Gambach,46.7759,7.38398,BE,ch,
3153,Rüschegg Gambach,46.7776344,7.3776122,BE,ch,
3154,Rüschegg Heubach,46.781932,7.4073041,BE,ch,
3154,Rüschegg Heubach,46.80825,7.40831,BE,ch,
3155,Helgisried-Rohrbach,46.8105929,7.4208527,BE,ch,
3155,Helgisried-Rohrbach,46.8109794,7.4171951,BE,ch,
3156,Riffenmatt,46.7657411,7.3525803,BE,ch,
3157,Milken,46.7934,7.3595,BE,ch,
3158,Guggisberg,46.7613108,7.3175743,BE,ch,
3158,Guggisberg,46.75589,7.32234,BE,ch,
3159,Riedstätt,46.7840011,7.3196142,BE,ch,
3172,Niederwangen b. Bern,46.915633,7.380633,BE,ch,
3172,Niederwangen b. Bern,46.9204976,7.3791793,BE,ch,
3173,Oberwangen b. Bern,46.90428,7.36706,BE,ch,
3173,Oberwangen b. Bern,46.9145127,7.3605222,BE,ch,
3174,Thörishaus,46.895023,7.3510128,BE,ch,
3175,Flamatt,46.8892818,7.3101333,FR,ch,
3176,Neuenegg,46.90731,7.28037,BE,ch,
3176,Neuenegg,46.9087039,7.2970481,BE,ch,
3176,Neuenegg,46.897167,7.279806,BE,ch,
3176,Neuenegg,46.9087039,7.2970481,BE,ch,
3177,Laupen BE,46.9035653,7.2386901,BE,ch,
3178,Bösingen,46.8929791,7.2283389,FR,ch,
3178,Bösingen,46.8890709,7.2159383,FR,ch,
3178,Bösingen,46.8832617,7.2388643,FR,ch,
3178,Bösingen,46.8899924,7.2497121,FR,ch,
3178,Bösingen,46.8929791,7.2283389,FR,ch,
3178,Bösingen,46.8980875,7.2196813,FR,ch,
3178,Bösingen,46.8924179,7.2169281,FR,ch,
3178,Bösingen,46.8897419,7.2205859,FR,ch,
3178,Bösingen,46.8861933,7.2084217,FR,ch,
3178,Bösingen,46.87527,7.2213,FR,ch,
3178,Bösingen,46.8944588,7.2509639,FR,ch,
3178,Bösingen,46.8901177,7.2445118,FR,ch,
3178,Bösingen,46.8746449,7.2297228,FR,ch,
3178,Bösingen,46.8833984,7.2193595,FR,ch,
3178,Bösingen,46.8984366,7.2361926,FR,ch,
3178,Bösingen,46.8929791,7.2283389,FR,ch,
3178,Bösingen,46.8766352,7.2103163,FR,ch,
3178,Bösingen,46.8836137,7.2540221,FR,ch,
3179,Kriechenwil,46.9112407,7.2187476,BE,ch,
3179,Kriechenwil,46.9112407,7.2187476,BE,ch,
3182,Ueberstorf,46.8647695,7.3117323,FR,ch,
3183,Albligen,46.84601,7.3247901,BE,ch,
3184,Wünnewil,46.8710693,7.2757075,FR,ch,
3184,Wünnewil,46.8710693,7.2757075,FR,ch,
3185,Schmitten FR,46.8470044,7.2342016,FR,ch,
3185,Schmitten FR,46.86351,7.22735,FR,ch,
3185,Schmitten FR,46.8464918,7.2531084,FR,ch,
3185,Schmitten FR,46.85552,7.24859,FR,ch,
3186,Düdingen,46.8464198,7.1910179,FR,ch,
3186,Düdingen,46.8678555,7.2107248,FR,ch,
3186,Düdingen,46.8464198,7.1910179,FR,ch,
3186,Düdingen,46.8464198,7.1910179,FR,ch,
3186,Düdingen,46.8378999,7.1783408,FR,ch,
3186,Düdingen,46.8495672,7.2144572,FR,ch,
3186,Düdingen,46.83569,7.20012,FR,ch,
3186,Düdingen,46.8290658,7.2030971,FR,ch,
3186,Düdingen,46.8307663,7.1864378,FR,ch,
3202,Frauenkappelen,46.954311,7.3383456,BE,ch,
3202,Frauenkappelen,46.9510757,7.2972495,BE,ch,
3203,Mühleberg,46.9634867,7.2760822,BE,ch,
3203,Mühleberg,46.9663642,7.2784873,BE,ch,
3203,Mühleberg,46.96397,7.25365,BE,ch,
3203,Mühleberg,46.9596448,7.2632538,BE,ch,
3203,Mühleberg,46.9575824,7.2902756,BE,ch,
3204,Rosshäusern,46.91836,7.25203,BE,ch,
3204,Rosshäusern,46.9382688,7.2945663,BE,ch,
3204,Rosshäusern,46.9321245,7.2755014,BE,ch,
3204,Rosshäusern,46.92612,7.24572,BE,ch,
3204,Rosshäusern,46.9255,7.26257,BE,ch,
3204,Rosshäusern,46.91991,7.27253,BE,ch,
3205,Gümmenen,46.94635,7.27161,BE,ch,
3205,Gümmenen,46.95024,7.26838,BE,ch,
3205,Gümmenen,46.94485,7.24385,BE,ch,
3205,Gümmenen,46.94046,7.25835,BE,ch,
3206,Biberen,46.94007,7.21365,BE,ch,
3206,Ferenbalm,46.9436496,7.2281359,BE,ch,
3206,Gammen,46.92007,7.22674,BE,ch,
3206,Rizenbach,46.94333,7.22689,BE,ch,
3206,Wallenbuch,46.929725,7.224722,FR,ch,
3207,Golaten,46.9860817,7.2429887,BE,ch,
3207,Wileroltigen,46.9703542,7.2402337,BE,ch,
3208,Gurbrü,46.9645548,7.2139233,BE,ch,
3210,Kerzers,46.97489,7.1954365,FR,ch,
3212,Gurmels,46.8879244,7.1632257,FR,ch,
3212,Kleingurmels,46.883332,7.183344,FR,ch,
3212,Gurmels,46.88105,7.17038,FR,ch,
3213,Kleinbösingen,46.89422,7.20508,FR,ch,
3213,Liebistorf,46.90639,7.192777,FR,ch,
3214,Ulmiz,46.9325848,7.2009646,FR,ch,
3215,Gempenach,46.9450966,7.1799138,FR,ch,
3215,Büchslen,46.9450966,7.1799138,FR,ch,
3215,Gempenach,46.9405839,7.1974772,FR,ch,
3215,Lurtigen,46.9288209,7.1728285,FR,ch,
3216,Ried b. Kerzers,46.9557914,7.1856344,FR,ch,
3216,Agriswil,46.9542125,7.1970573,FR,ch,
3216,Ried b. Kerzers,46.9557914,7.1856344,FR,ch,
3225,Müntschemier,46.9954572,7.146079,BE,ch,
3226,Treiten,47.0100997,7.1594435,BE,ch,
3232,Ins,46.9986247,7.1092545,BE,ch,
3233,Tschugg,47.0259262,7.0782281,BE,ch,
3234,Vinelz,47.0345246,7.1211643,BE,ch,
3235,Erlach,47.0407715,7.0993133,BE,ch,
3235,Erlach,47.0592971,7.1289758,BE,ch,
3236,Gampelen,47.014664,7.0578947,BE,ch,
3236,Gampelen,47.014664,7.0578947,BE,ch,
3237,Brüttelen,47.0218657,7.1478802,BE,ch,
3238,Gals,47.023087,7.0406996,BE,ch,
3238,Gals,47.0317689,7.0473592,BE,ch,
3250,Lyss,47.08634,7.32775,BE,ch,
3250,Lyss,47.0746504,7.3077022,BE,ch,
3251,Ruppoldsried,47.0879903,7.4253212,BE,ch,
3251,Wengi b. Büren,47.08636,7.37744,BE,ch,
3251,Wengi b. Büren,47.0885,7.41661,BE,ch,
3251,Wengi b. Büren,47.0834179,7.3998035,BE,ch,
3252,Worben,47.098021,7.2903553,BE,ch,
3253,Schnottwil,47.1110436,7.3908496,SO,ch,
3254,Balm b. Messen,47.103639,7.431191,SO,ch,
3254,Messen,47.0954499,7.4371159,SO,ch,
3254,Messen,47.0917018,7.447381,SO,ch,
3255,Rapperswil BE,47.0762925,7.4313604,BE,ch,
3255,Rapperswil BE,47.0657626,7.393159,BE,ch,
3255,Rapperswil BE,47.0638504,7.4104389,BE,ch,
3255,Rapperswil BE,47.0688355,7.427575,BE,ch,
3255,Rapperswil BE,47.05831,7.39298,BE,ch,
3255,Rapperswil BE,47.07432,7.41737,BE,ch,
3256,Bangerten b. Dieterswil,47.0557112,7.440894,BE,ch,
3256,Dieterswil,47.0552906,7.4257551,BE,ch,
3256,Dieterswil,47.0431163,7.4400115,BE,ch,
3256,Seewil,47.0476445,7.4086054,BE,ch,
3257,Ammerzwil BE,47.06969,7.34078,BE,ch,
3257,Grossaffoltern,47.0705883,7.3622773,BE,ch,
3257,Grossaffoltern,47.0705,7.36699,BE,ch,
3262,Suberg,47.05289,7.34345,BE,ch,
3262,Suberg,47.06034,7.33777,BE,ch,
3263,Büetigen,47.1059985,7.3403328,BE,ch,
3264,Diessbach b. Büren,47.1079225,7.3617601,BE,ch,
3266,Wiler b. Seedorf,47.0513539,7.3190582,BE,ch,
3267,Seedorf BE,47.04045,7.30265,BE,ch,
3267,Seedorf BE,47.02814,7.31759,BE,ch,
3267,Seedorf BE,47.026787,7.3310494,BE,ch,
3267,Seedorf BE,47.0239748,7.3266996,BE,ch,
3268,Lobsigen,47.0125,7.29673,BE,ch,
3268,Lobsigen,47.02681,7.29361,BE,ch,
3268,Lobsigen,47.01543,7.30568,BE,ch,
3270,Aarberg,47.0420553,7.2751012,BE,ch,
3270,Aarberg,47.050391,7.297821,BE,ch,
3271,Radelfingen b. Aarberg,47.0180478,7.2664544,BE,ch,
3272,Epsach,47.0694755,7.2195126,BE,ch,
3272,Walperswil,47.0599447,7.2266273,BE,ch,
3273,Kappelen,47.0612319,7.2668353,BE,ch,
3273,Kappelen,47.08091,7.27623,BE,ch,
3274,Bühl b. Aarberg,47.0706726,7.2444978,BE,ch,
3274,Hermrigen,47.0813816,7.2439053,BE,ch,
3274,Merzligen,47.0881324,7.2505126,BE,ch,
3274,Merzligen,47.0912672,7.2458036,BE,ch,
3280,Murten,46.9286382,7.1409176,FR,ch,
3280,Greng,46.9135672,7.0889418,FR,ch,
3280,Meyriez,46.9229256,7.1083284,FR,ch,
3280,Murten,46.9292211,7.120184,FR,ch,
3282,Bargen BE,47.0384592,7.2631049,BE,ch,
3283,Kallnach,47.0183474,7.2354559,BE,ch,
3283,Niederried b. Kallnach,47.0106278,7.2293698,BE,ch,
3284,Fräschels,46.9978982,7.2082472,FR,ch,
3285,Galmiz,46.9572992,7.1456527,FR,ch,
3286,Muntelier,46.9443579,7.1380209,FR,ch,
3292,Busswil BE,47.0994094,7.3211203,BE,ch,
3293,Dotzigen,47.122821,7.3492813,BE,ch,
3294,Büren an der Aare,47.1395743,7.3747968,BE,ch,
3294,Meienried,47.1415006,7.334297,BE,ch,
3294,Büren an der Aare,47.1434634,7.3734355,BE,ch,
3295,Rüti b. Büren,47.1531739,7.4102938,BE,ch,
3296,Arch,47.1674084,7.4280921,BE,ch,
3297,Leuzigen,47.175305,7.4600662,BE,ch,
3298,Oberwil b. Büren,47.1357446,7.4146082,BE,ch,
3302,Moosseedorf,47.0145991,7.4845784,BE,ch,
3303,Ballmoos,47.0408652,7.4731656,BE,ch,
3303,Jegenstorf,47.0500303,7.5069284,BE,ch,
3303,Münchringen,47.0461789,7.5206904,BE,ch,
3303,Zuzwil BE,47.0512643,7.4715855,BE,ch,
3305,Iffwil,47.0641662,7.4783324,BE,ch,
3305,Scheunen,47.06836,7.45716,BE,ch,
3306,Etzelkofen,47.0842441,7.4787431,BE,ch,
3307,Brunnenthal,47.0866466,7.468138,SO,ch,
3308,Grafenried,47.0787027,7.5107286,BE,ch,
3309,Kernenried,47.0733519,7.5507107,BE,ch,
3309,Zauggenried,47.0731529,7.5410209,BE,ch,
3312,Fraubrunnen,47.0888693,7.5322871,BE,ch,
3313,Büren zum Hof,47.09575,7.5138388,BE,ch,
3314,Schalunen,47.1091324,7.5260989,BE,ch,
3315,Bätterkinden,47.1377716,7.5334221,BE,ch,
3315,Kräiligen,47.1501984,7.5322398,BE,ch,
3317,Limpach,47.1086972,7.4941475,BE,ch,
3317,Mülchi,47.100968,7.4772582,BE,ch,
3321,Schönbühl Einkaufszentrum,46.651865,7.5717357,BE,ch,
3322,Mattstetten,47.0299711,7.5136601,BE,ch,
3322,Urtenen-Schönbühl,47.0205678,7.499724,BE,ch,
3323,Bäriswil BE,47.0189933,7.5276657,BE,ch,
3324,Hindelbank,47.0454556,7.5401137,BE,ch,
3324,Mötschwil,47.0498033,7.5686435,BE,ch,
3325,Hettiswil b. Hindelbank,47.0305236,7.5642477,BE,ch,
3325,Hettiswil b. Hindelbank,47.0262754,7.554069,BE,ch,
3325,Hettiswil b. Hindelbank,47.0398192,7.5741766,BE,ch,
3326,Krauchthal,47.008117,7.5698963,BE,ch,
3326,Krauchthal,47.0019933,7.5651374,BE,ch,
3360,Herzogenbuchsee,47.189468,7.7077698,BE,ch,
3362,Niederönz,47.1858406,7.6942785,BE,ch,
3363,Oberönz,47.1794238,7.6944206,BE,ch,
3365,Grasswil,47.138,7.6619,BE,ch,
3365,Grasswil,47.14525,7.66676,BE,ch,
3365,Seeberg,47.1485054,7.666756,BE,ch,
3366,Bettenhausen,47.1726372,7.7153465,BE,ch,
3366,Bollodingen,47.1678323,7.709967,BE,ch,
3367,Ochlenberg,47.1630398,7.7420357,BE,ch,
3367,Thörigen,47.1733519,7.7280908,BE,ch,
3368,Bleienbach,47.1852853,7.7568546,BE,ch,
3372,Wanzwil,47.2002301,7.6930119,BE,ch,
3373,Heimenhausen,47.2099552,7.7001195,BE,ch,
3373,Röthenbach Herzogenbuchsee,47.2054036,7.6817066,BE,ch,
3374,Wangenried,47.2186469,7.6566918,BE,ch,
3375,Inkwil,47.2019138,7.6692352,BE,ch,
3376,Berken,47.2255539,7.709627,BE,ch,
3376,Graben,47.2233663,7.7249653,BE,ch,
3377,Walliswil b. Wangen,47.2282053,7.685329,BE,ch,
3380,Walliswil b. Niederbipp,47.2345991,7.6632385,BE,ch,
3380,Wangen an der Aare,47.23458,7.6556331,BE,ch,
3400,Burgdorf,47.0559357,7.6272243,BE,ch,
3401,Burgdorf,47.1348608,7.7682282,BE,ch,
3412,Heimiswil,47.0400618,7.6542488,BE,ch,
3412,Heimiswil,47.0507374,7.6640877,BE,ch,
3413,Kaltacker,47.0768221,7.6722048,BE,ch,
3414,Oberburg,47.0392994,7.625715,BE,ch,
3415,Hasle b. Burgdorf,47.0027027,7.6511386,BE,ch,
3415,Hasle-Rüegsau,47.01686,7.65411,BE,ch,
3415,Hasle b. Burgdorf,47.0165185,7.6495681,BE,ch,
3415,Rüegsauschachen,47.01918,7.66336,BE,ch,
3415,Schafhausen im Emmental,47.0027027,7.6511386,BE,ch,
3416,Affoltern im Emmental,47.0660387,7.7274954,BE,ch,
3417,Rüegsau,47.0307381,7.6705285,BE,ch,
3418,Rüegsbach,47.03406,7.68916,BE,ch,
3419,Biembach im Emmental,46.9928339,7.6159929,BE,ch,
3421,Lyssach,47.0655239,7.5819234,BE,ch,
3421,Rüti b. Lyssach,47.0657849,7.5852783,BE,ch,
3422,Alchenflüh,47.0825313,7.579831,BE,ch,
3422,Kirchberg BE,47.0803467,7.6132805,BE,ch,
3422,Kirchberg BE,47.0864542,7.5838976,BE,ch,
3422,Rüdtligen,47.0873868,7.5697226,BE,ch,
3423,Ersigen,47.0949236,7.5961581,BE,ch,
3423,Ersigen,47.10207,7.60422,BE,ch,
3424,Niederösch,47.1170354,7.6151447,BE,ch,
3424,Oberösch,47.1083162,7.6093672,BE,ch,
3425,Koppigen,47.133724,7.6017869,BE,ch,
3425,Koppigen,47.12782,7.6097285,BE,ch,
3425,Koppigen,47.1306351,7.6105757,BE,ch,
3425,Willadingen,47.1454228,7.614634,BE,ch,
3426,Aefligen,47.0954889,7.5576032,BE,ch,
3427,Utzenstorf,47.1342636,7.5518891,BE,ch,
3427,Utzenstorf,47.1281667,7.5588034,BE,ch,
3428,Wiler b. Utzenstorf,47.1532831,7.5582775,BE,ch,
3429,Hellsau,47.1460901,7.6489797,BE,ch,
3429,Höchstetten,47.1424098,7.6324651,BE,ch,
3432,Lützelflüh-Goldbach,47.0055543,7.681473,BE,ch,
3432,Lützelflüh-Goldbach,47.0104306,7.7040757,BE,ch,
